,Job_title,Company,State,City,Min_Salary,Max_Salary,Job_Desc,Industry,Rating,Date_Posted,Valid_until,Job_Type
24,"Sr. Data Scientist, Distribution Strategy & Execution",Tesla Motors,CA,Fremont,115819,182911,"The Role:

At Tesla, we move at warp speed and warehousing, distribution and logistics is at the forefront of the evolution of Tesla's supply chain as we embark on transformational change in the coming months. We have an ambitious vision and a complex portfolio of programs that enable Tesla's future.

As a Sr. Data Scientist on the Distribution Strategy & Execution team, you will be responsible for architecting and prescribing evolutionary roadmap for Tesla's global network for Distribution Centers for Service Parts Supply Chain. You will have full ownership over end-to-end process from identification of opportunities and bottlenecks in the supply chain to delivery of solutions. You'll drive projects across multiple geographies - NAMR, EMEA, and APAC - and touch multiple domains - distribution, transportation, financial, and inventory management. We are looking for a leader who is goal-oriented, results driven, and data-centric.

Responsibilities:

Architect, validate and maintain models and systems to elevate Tesla's distribution and logistics business capabilities that include greenfield/brownfield analysis for consolidation, cross-dock and distribution nodes, network design, design of last mile logistics, optimization of end-to-end flow of parts, inventory optimization etc.
Leverage a deep understanding of principles and applications of optimization and simulation to identify and quantify new business models and opportunities.
Provide thought leadership in analytics, modeling and drive to promote team's capability and output. Mentor team members and collaborate internally and externally to solve business problems.
Translate quantitative research and analysis into actionable insights, prepare visualizations and present findings with influential storytelling.
Develop and program manage implementation of solutions and business processes that are optimized for speed, accuracy, cost efficiency, capacity and flexibility.
Develop decision support systems, tools, and models that are scalable and reproducible to assist in strategizing growth and decision making for Tesla supply chain capabilities.
Simulate and conduct sensitivity analysis to stress test existing network and future models to identify operational bottlenecks and risks.
Formulate and analyze what-if scenarios, design and evaluate experiments, alternate and conceptual models.
Champion the use of Operations Research and Data Science concepts, techniques, and best practices.

Requirements:

Master's degree or PhD. in Operations Research, Industrial Engineering, Systems Engineering, Applied Math in Logistics, Supply Chain Management or equivalent.
5+ years of experience in supply chain operations, logistics, or manufacturing.
Programming skills with at least one object oriented language (e.g. Java) and one scripting language (e.g. Python)
Experience with statistical software (R), database languages (SQL), and predictive modeling/ ML tools (Scikit Learn, R)
Working knowledge of optimization tools (Gurobi, Cplex, or Xpress)
Experience working with advanced planning systems and tools like Llamasoft, AnyLogistix, i2/JDA, Oracle ASCP, SAP APO etc.
Proficient in concepts of Operations Research and Data Science like mathematical programming (LP, Non-LP, MILP), Queuing Theory, Simulation, and ML etc.
Knowledgeable in modeling heuristics, best practices and effective solutions from within the industry or derived from other industries.
Strong ability to display craft skill in addition to technical skill to transform complex business problems into a simple structured models and stories.
Ability to thrive in a fast-moving and constantly evolving high growth environment.
Comfortable in an environment with unstructured, incomplete and ambiguous data.
",Manufacturing,3.4,2020-05-03,2020-06-05,FULL_TIME
25,"Senior Thermal Modeling Engineer(Relocation to Phoenix, AZ)",Nikola Motor Company,CA,San Francisco,149510,232045,"You’re passionate about a zero-emissions future and want to build something special. You want to own your space but work with talented, like-minded people on important projects. The pace doesn’t scare you; it excites you. Quality and integrity matter to you.

We feel exactly the same way.

Drive Forward. Introduce yourself to us and let’s start a conversation. We’re currently on the lookout for a Senior Thermal Modeling Engineer to join our Aerothermal Engineering team. You will be responsible for the development and validation of 1D models of the vehicle's thermal systems.

You Will:

Develop and validate 1D models of the vehicle's thermal systems in Simcenter AmesimContribute to the development and optimization of the vehicle's thermal architectureOptimize and size thermal components, including e-compressor, evaporators, condensers, refrigerant lines, pumps, valves, hoses, radiators, etc. to meet vehicle performance requirementsCollaborate with thermal testing and validation engineers to develop validation test plans for thermal components to determine if they meet design requirementsWork with controls engineers to ensure that BMS and TMM control schemes will meet thermal requirementsWork with suppliers to ensure that all thermal components meet design requirements, as dictated by 1D and 3D analyses

You Have:

A Ph.D. in mechanical, aerospace, chemical or nuclear engineeringMust have: Graduate research work focused on development, optimization, and modeling of refrigeration or cryogenic cycles or a specific component of refrigeration cyclesExperience with 1D modeling commercial software including Simcenter Amesim or MATLAB SimulinkHands-on experience with setup, testing, and validation of refrigeration cyclesExperience with optimization methods


This position is not eligible for CPT or OPT.",Manufacturing,4.4,2020-04-28,2020-06-05,FULL_TIME
26,"Scientist, Product Development (commercialization)",Impossible Foods,CA,Redwood City,69179,123250,"Impossible Foods is addressing the most catastrophic threats facing humanity: climate change and biodiversity collapse. A global transition to a plant-based food system will turn back the clock on atmospheric C02 levels, restore natural ecosystems and reverse meltdown in wildlife biomass.

The easiest -- if not only -- way to make our civilization sustainable is to eliminate livestock, the most dangerous technology on Earth. But humans won't give up meat. So we need to make meat better -- more delicious and more nutritious, without animals as the underlying production technology. That means that making meat sustainably is the most important and urgent problem for the global scientific community.

Impossible Foods' mission is to completely replace the use of animals as a food-production technology by offering consumers everything they currently value about animal products -- and making products that are vastly superior to their animal analogues.

To do this, we are taking a revolutionary scientific and market-based approach. We are inventing efficient, sustainable ways to transform ingredients from plants into meat, fish and dairy foods that deliver all the pleasures and nutritional benefits consumers demand, without the destructive environmental or public health impact.

Our world-class R & D team has been building the know-how and technology platform to produce meat, fish and dairy foods from plants. Impossible Foods is experiencing rapid growth and is resolutely committed to leading all aspects of the plant-based food revolutionfrom discovery to commercial production. The only thing that will separate Impossible Foods from success and failure is our ability to recruit more world-class experts.

Want to join? Check out the job openings and requirements below:

You Will:

Lead the development and commercialization of multiple new product introductions from pilot through full manufacturing scale.

Participate in the design of new products, including interpreting customer needs and assembling input from cross-functional teams.

Coordinate cross functional efforts, organize meetings, and facilitate knowledge transfer and decision making.

Research and develop new technologies and how to integrate them into products.

Proactively collaborate cross-functionally and lead applied research projects.

Manage multiple projects and adhere to fast timelines.

Mentor research associates and interns as required.

Voice ideas, concerns and solutions to teammates.

30% travel required.

You Have:

MS/Ph.D. in Food Science, Biochemistry, Chemical Engineering or similar field.

6-8+ years of hands-on experience in product development, research and/or engineering.

Proven track record of innovative research and development projects.

Direct experience leading scale up projects large and complex in nature.

Strong problem solver with extensive use of the scientific method as well as creative problem solving and experimental design.

Ability to thrive in a diverse, dynamic team.

Excellent communication skills.

Self-starter that is naturally curious and enjoys working in a fast-paced environment.

Ability to continuously challenge assumptions to seek innovative solutions.

Strong project management skills.

Mentoring experience.

Highly organized and high attention to detail.

Demonstrated experience managing multiple projects concurrently.

Experience analyzing and reporting analytical data is a plus.

Impossible Foods Inc. is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, religion, color, national origin, gender (including pregnancy, childbirth, or related medical conditions), sexual orientation, gender identity, gender expression, age, status as a protected veteran, status as an individual with a disability, or other applicable legally protected characteristics",Manufacturing,3.7,2020-05-03,2020-06-05,FULL_TIME
27,"Data Scientist, Distribution Strategy & Execution",Tesla Motors,CA,Fremont,86950,139344,"The Role:

At Tesla, we move at warp speed and warehousing, distribution and logistics is at the forefront of the evolution of Tesla's supply chain as we embark on transformational change in the coming months. We have an ambitious vision and a complex portfolio of programs that enable Tesla's future.

As a Data Scientist on the Distribution Strategy & Execution team, you will be responsible for architecting and prescribing evolutionary roadmap for Tesla's global network for Distribution Centers for Service Parts Supply Chain. You will have full ownership over end-to-end process from identification of opportunities and bottlenecks in the supply chain to delivery of solutions. You'll drive projects across multiple geographies - NAMR, EMEA, and APAC - and touch multiple domains - distribution, transportation, financial, and inventory management. We are looking for a leader who is goal-oriented, results driven, and data-centric.

Responsibilities:

Architect, validate and maintain models and systems to elevate Tesla's distribution and logistics business capabilities that include greenfield/brownfield analysis for consolidation, cross-dock and distribution nodes, network design, design of last mile logistics, optimization of end-to-end flow of parts, inventory optimization etc.
Leverage a deep understanding of principles and applications of optimization and simulation to identify and quantify new business models and opportunities.
Provide thought leadership in analytics, modeling and drive to promote team's capability and output. Mentor team members and collaborate internally and externally to solve business problems.
Translate quantitative research and analysis into actionable insights, prepare visualizations and present findings with influential storytelling.
Develop and program manage implementation of solutions and business processes that are optimized for speed, accuracy, cost efficiency, capacity and flexibility.
Develop decision support systems, tools, and models that are scalable and reproducible to assist in strategizing growth and decision making for Tesla supply chain capabilities.
Simulate and conduct sensitivity analysis to stress test existing network and future models to identify operational bottlenecks and risks.
Formulate and analyze what-if scenarios, design and evaluate experiments, alternate and conceptual models.
Champion the use of Operations Research and Data Science concepts, techniques, and best practices.

Requirements:

Master's degree or PhD in Operations Research, Industrial Engineering, Systems Engineering, Applied Math in Logistics, Supply Chain Management or equivalent.
2+ years of experience in supply chain operations, logistics, or manufacturing.
Programming skills with at least one object oriented language (e.g. Java) and one scripting language (e.g. Python)
Experience with statistical software (R), database languages (SQL), and predictive modeling/ ML tools (Scikit Learn, R)
Working knowledge of optimization tools (Gurobi, Cplex, or Xpress)
Experience working with advanced planning systems and tools like Llamasoft, AnyLogistix, i2/JDA, Oracle ASCP, SAP APO etc.
Proficient in concepts of Operations Research and Data Science like mathematical programming (LP, Non-LP, MILP), Queuing Theory, Simulation, and ML etc.
Knowledgeable in modeling heuristics, best practices and effective solutions from within the industry or derived from other industries.
Strong ability to display craft skill in addition to technical skill to transform complex business problems into a simple structured models and stories.
Ability to thrive in a fast-moving and constantly evolving high growth environment.
Comfortable in an environment with unstructured, incomplete and ambiguous data.
",Manufacturing,3.4,2020-05-03,2020-06-05,FULL_TIME
28,Principal Biosensors Scientist/ Chemist,Fitbit,CA,San Francisco,84415,94993,"At Fitbit, our mission is to help people lead healthier and more active lives. We do this by empowering them with data, inspiration, and guidance to reach their goals.

We started our journey in 2007—as a team of two with one big idea. Since then, we've grown to more than 1,700 employees, sold over 90 million devices, and built a health and wellness community across the globe. With a focus on innovative devices, interactive experiences, and enterprise health, we are transforming the way consumers and businesses see health and fitness.

From your first steps as a Fitbitter, you will be at the forefront of developing new products. Our culture combines the ""get it done"" spirit of a startup with the advantages of an established worldwide brand and tech company. We offer a competitive benefits package and amazing perks like unlimited snacks, Friday happy hours, a wellness stipend, and a strong focus on a healthy work-life balance.

The R&D team is looking for driven, multi-faceted people who thrive in a dynamic, fast paced environment. You will work alongside a diverse group of technical experts from all over the world to develop new technologies that push the boundaries of biosensing technology. You will dive into projects that involve device prototyping and early manufacturing process explorations in a laboratory setting. You are ambitious, data-driven, creative, and energetic. You're interested in a bootstrapped, start-up like environment, that may require you to learn new skills outside of your comfort zone - and you're excited about the opportunity to lead projects from early stage research to late-stage productization. You are familiar with high quality experimental design, and are self-motivated, resourceful, and organized. Think you've found your fit?

Fitbit is seeking a Principal Scientist to join our team. We are looking for a driven leader who has high technical breadth with strong organizational and communication skills. The ideal candidate will be able to think strategically, evaluate opportunities, track project progress, invent and develop technical solutions. You will have the opportunity to help define and productize the company's first biosensor platform. You will be working as a member of a small research team with a start-up spirit. The role will also involve sensor development, experimental design and bench testing, and work with bodily fluids.

What You'll Work On/ Responsibilities:

Lead the technical and scientific aspects of projects.
Develop and execute experimental plans based on deliverables and plan activities to meet project timelines.
Proactively recommend strategies to overcome hurdles to meet project timelines.
Provide supervision, training and mentorship to junior scientists and engineers.
Familiar with dFMEA, Design Control, CLSI guidelines, 21CFR820, ISO13485 &14971, CLIA, 510K, and Lean six sigma principles.

Required Skills:

PhD in Science or Engineering + minimum 10 years of relevant experience in the field.
Demonstrate scientific and technical proficiency in enzymatic and non-enzymatic biosensors and knowledge of enzyme and protein immobilization and stabilization.
Knowledge of analytical methods and techniques (spectroscopy, colorimetry, electrochemistry, ...).
Experience with root cause analysis and failure mode analysis.
Excellent communication and strong interpersonal and teamwork skills.

Nice-to-Have Skills:

Ability to deal with ambiguity/uncertainty and a willingness to try new/challenging things
Knowledge in data analysis and statistics using Python, R, etc...
Strength in project management, maintaining timelines and technology transfer.

In Fitbit's Engineering organization, our values form the basis of our culture and how we show up to work every day. We're looking for candidates who will contribute accordingly, making our organization stronger through the way they engage with their work and peers.

Fitbit Engineering Values:

Respect the trust our customers place in us
Own your success
Help others succeed
Know the ""Why""
Debate, commit, execute
Make things we are proud of
Leverage data to decide & iterate

Fitbit is proud to be an equal opportunity employer. We recruit, hire, train, promote, pay, and administer all personnel actions without regard to race, color, ancestry, national origin, citizenship, religion, age, sex (including pregnancy, childbirth, and medical conditions related to pregnancy, childbirth, or breastfeeding), sex stereotyping (including assumptions about a person's appearance or behavior, gender roles, gender expression, or gender identity), sexual orientation, gender, gender identity, gender expression, marital status, medical condition, mental or physical disability, military or veteran status, genetic information or other statuses protected by law. We interpret these protected statuses broadly to include both the actual status and any perceptions and assumptions made regarding these statuses.

San Francisco applicants: Pursuant to the San Francisco Fair Chance Ordinance Fitbit will consider for employment qualified applicants with arrest and conviction records.",Manufacturing,3.8,2020-05-05,2020-06-05,FULL_TIME
29,eCom Senior Data Engineer,PepsiCo,CA,San Francisco,120423,134748,This company is in a hiring surge in response to COVID-19,Manufacturing,3.7,2020-04-24,2020-06-05,FULL_TIME
30,R&D Scientist Plant Proteins Structure & Function,Ripple Foods,CA,Berkeley,85394,115524,"Ripple Foods is looking for a Scientist to join our Protein Research team. The Protein Research team evaluates, purifies, and characterizes novel plant proteins along with investigating ways to enhance their functionality within food systems. Additionally, we are working on developing methods to characterize and prototype unique plant-based products. This role will be responsible for advancing our in-house expertise in plant protein gelling and thermoreversible gels for new product research and prototyping around plant-based cheese.
We are looking for someone who can generate ideas and convert them into successful experiments; someone who can master existing technologies and build on it using a variety of food science, biophysics, chemistry, biochemistry, and engineering approaches. A candidate should be knowledgeable in understanding physical and chemical properties of proteins within food systems. Some topics of demonstrated research from this candidate should include characterizing and understanding structure/function properties of plant proteins, biopolymers, and other ingredients within complex food systems at the molecular, microscopic, and mesoscopic scale. Additionally, the candidate should have understanding of thermal and rheological properties of plant proteins, fatty acids for the development of thermoreversible gels for use in analog cheese systems. Finally, to be successful this candidate will need to actively collaborate with product development, process engineering, and analytics.
Responsibilities
The Scientist will be an integral member of the R&D team. They will work with researchers to answer scientific questions and will be responsible for a broad range of tasks, including:

Planning, managing, and executing protein research from bench to pilot scale with the goal of improving plant protein functionality within model food systems
Bottom up design of thermoreversible plant protein gels and subsequent development of food model systems for non-dairy applications (e.g. cheese, yogurt)
Developing methods to characterize protein functionality within model food systems for a variety of plant protein sources
Data visualization and statistical analysis of experimental results as well as interpreting and communicating the findings to R&D teams
Review and apply learnings from academic literature, patent filings and public domain information, to long and short-term in-house research, on an ongoing basis
Proactively apply learnings towards advancing Ripples IP portfolio
Collaborate with cross-functional teams (Pilot Plant, Analytical, Manufacturing, Product Development) to execute and manage timely completion of projects
Serve as a subject matter expert in protein research that can mentor and help develop internal talent

Requirements
This position requires a candidate with the following experience:

PhD in food science, biochemistry, chemistry, biology or a related field. Alternatively, a Masters degree in the above fields, with 5+ years of relevant food industry experience
Deep understanding of the structure-function properties for proteins, polysaccharides, and fats within complex food systems such as hydrocolloids, emulsions, foams, gels, etc.
Experience formulating plant protein gels and subsequent understanding of their structure-function properties
Knowledgeable in methods to characterize plant protein gels and food systems using instrumentation such as rheometer, texture analyzer, particle size analyzer, etc.
Ability to interpret protein characterization data from techniques such as proteomics, SDS-PAGE, CD, and/or DSC
Understanding of non-dairy & dairy food systems (e.g. milk, cheese, yogurt), along with subsequent processing equipment (separators, driers, homogenizers, cookers, extruders, etc.)
Ability to manage and organize multi-disciplinary projects and see them through from initial planning to execution and reporting
Experience working with data visualization software (Excel, JMP, Spotfire)
Effective and direct communication skills; ability to present research findings to scientists and non-technical audiences

* Bonus Points**

Experience with dairy or non-dairy cheese systems, processing & manufacturing
Ability to execute statistical design of experiments, including selection and analysis
Knowledge of plant-based food systems and the industry
Utilizing enzymes or chemicals to manipulate protein, oil, and polysaccharide systems
Understanding of microbial growth within protein and food materials
Familiarity with sensory properties and molecular mechanisms of taste and smell
",Manufacturing,4.5,2020-05-06,2020-06-05,FULL_TIME
31,Associate Scientist,Impossible Foods,CA,Redwood City,63302,126497,"Impossible Foods is addressing the most catastrophic threats facing humanity: climate change and biodiversity collapse. A global transition to a plant-based food system will turn back the clock on atmospheric C02 levels, restore natural ecosystems and reverse meltdown in wildlife biomass.

The easiest -- if not only -- way to make our civilization sustainable is to eliminate livestock, the most dangerous technology on Earth. But humans won't give up meat. So we need to make meat better -- more delicious and more nutritious, without animals as the underlying production technology. That means that making meat sustainably is the most important and urgent problem for the global scientific community.

Impossible Foods' mission is to completely replace the use of animals as a food-production technology by offering consumers everything they currently value about animal products -- and making products that are vastly superior to their animal analogues.

To do this, we are taking a revolutionary scientific and market-based approach. We are inventing efficient, sustainable ways to transform ingredients from plants into meat, fish and dairy foods that deliver all the pleasures and nutritional benefits consumers demand, without the destructive environmental or public health impact.

Our world-class R & D team has been building the know-how and technology platform to produce meat, fish and dairy foods from plants. Impossible Foods is experiencing rapid growth and is resolutely committed to leading all aspects of the plant-based food revolutionfrom discovery to commercial production. The only thing that will separate Impossible Foods from success and failure is our ability to recruit more world-class experts.

Want to join? Check out the job openings and requirements below:

You Will:

Work across R & D teams to correlate analytical and sensory data.

Utilize appropriate analytical tools and instruments to understand key sensory modalities in products.

Work with R & D teams to develop instrumental and psychophysical methods of analysis for relevant product attributes.

Efficiently design, execute, and manage experiments to drive basic perceptual understanding of highly dimensional systems.

Interpret experimental results in the context of impactful business decisions.

Participate in internal sensory panels.

Taste products with meat, soy, wheat.

Other duties as assigned.

You Have:

M.S. or Ph.D. in Food Science, Sensory Science, Chemistry, Psychology, Neuroscience or related field.

M.S. degree with 4+ years experience.

Ph.D. degree 2+ years experience.

Must have experience working with human subjects.

Full written and verbal fluency in English.

Ability and willingness to learn new instrumental methods for food characterization.

Strong experimental design, statistical and data analysis skills .

Programming abilities in R or Python (nice to have).

Self-motivated individual with strong communication and organizational skills.

Must be able to manage multiple tasks concurrently and show flexibility with last-minute changes.

Ability to work independently and troubleshoot issues when applicable.

Ability to work with diverse, dynamic team effectively.

Impossible Foods Inc. is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, religion, color, national origin, gender (including pregnancy, childbirth, or related medical conditions), sexual orientation, gender identity, gender expression, age, status as a protected veteran, status as an individual with a disability, or other applicable legally protected characteristics",Manufacturing,3.7,2020-05-03,2020-06-05,FULL_TIME
32,Associate Scientist- Packaging,Impossible Foods,CA,Redwood City,63302,126497,"Impossible Foods is addressing the most catastrophic threats facing humanity: climate change and biodiversity collapse. A global transition to a plant-based food system will turn back the clock on atmospheric C02 levels, restore natural ecosystems and reverse meltdown in wildlife biomass.

The easiest -- if not only -- way to make our civilization sustainable is to eliminate livestock, the most dangerous technology on Earth. But humans won't give up meat. So we need to make meat better -- more delicious and more nutritious, without animals as the underlying production technology. That means that making meat sustainably is the most important and urgent problem for the global scientific community.

Impossible Foods' mission is to completely replace the use of animals as a food-production technology by offering consumers everything they currently value about animal products -- and making products that are vastly superior to their animal analogues.

To do this, we are taking a revolutionary scientific and market-based approach. We are inventing efficient, sustainable ways to transform ingredients from plants into meat, fish and dairy foods that deliver all the pleasures and nutritional benefits consumers demand, without the destructive environmental or public health impact.

Our world-class R&D team has been building the know-how and technology platform to produce meat, fish and dairy foods from plants. Impossible Foods is experiencing rapid growth and is resolutely committed to leading all aspects of the plant-based food revolution-from discovery to commercial production. The only thing that will separate Impossible Foods from success and failure is our ability to recruit more world-class experts.

Want to join? Check out the job openings and requirements below:

You Will:

Identify and apply new and existing packaging materials and technologies towards the development of innovative new products and the enhancement of existing products that consumers find appealing and easy to use, packaging that is compelling and allows Impossible Foods to ""win at the store shelf""
Collaborate with multifunctional core teams (PDC, Marketing, and Product Supply) to successfully identify, develop and launch new products in an accelerated manner
Work with vendors to identify new packaging and technologies that may be utilized by Impossible Foods
Design, plan and execute packaging related studies for bench top, pilot plant and manufacturing scale trials; gathering and analyzing data, documenting and reporting results, and make recommendations based on findings
Develop, review and update packaging specifications as appropriate
Define and conduct sensory tests, shelf life and product stability studies, to inform package selection, product storage, labeling, and handling requirements
Provide strong technical leadership within a cross-functional team to drive the design and development of innovative new products or optimization of existing packages List education, experience & skills requirements

You Have:

BS/MS degree in Packaging, Industrial Engineering, Materials Science, Chemical Engineering, or a related field
4-6+ years work experience in food product packaging (experience in CPG packaging will also be considered)
Strong technical expertise and working knowledge of multiple packaging related disciplines, such as: barrier flexible films, plastic parts and related forming technology, corrugated paper components along with scale-up and manufacturing line requirements
Experience and technical competency in primary, secondary and tertiary packaging design and qualification (e.g. product/package compatibility, manufacturing and distribution qualification)
Knowledge of packaging software such as TOPS or CAPE
Knowledge of DOE and statistics
Travel: At least 10%, depending on project needs


Impossible Foods Inc. is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, religion, color, national origin, gender (including pregnancy, childbirth, or related medical conditions), sexual orientation, gender identity, gender expression, age, status as a protected veteran, status as an individual with a disability, or other applicable legally protected characteristics",Manufacturing,3.7,2020-05-02,2020-06-05,FULL_TIME
33,Data Engineer SQL,Tesla Motors,CA,Fremont,81303,147443,"The Role

We are looking for a Data Engineer to be part of our Applications Engineering team. This person will design, develop, maintain and support our Enterprise Data Warehouse & BI platform within Tesla using various data & BI tools, this position offers unique opportunity to make significant impact to the entire organization in developing data tools and driving data driven culture.

Responsibilities:

Work in a time constrained environment to analyze, design, develop and deliver Enterprise Data Warehouse solutions for Tesla's Finance and Accounting teams
Work on ETL tools like SSIS and Informatica, Business Intelligence & Reporting tools like SSRS, SSAS and Tableau
Work with systems that handle sensitive data with strict SOX controls and change management processes
Develop collaborative relationships with key business sponsors and IT resources for the efficient resolution of work requests.
Provide timely and accurate estimates for newly proposed functionality enhancements
critical situation
Communicate technical and business topics, as appropriate, in a 360 degree fashion, when required; communicate using written, verbal and/or presentation materials as necessary.
Develop, enforce, and recommend enhancements to Applications in the area of standards, methodologies, compliance, and quality assurance practices; participate in design and code walkthroughs.
Utilize technical and domain knowledge to develop and implement effective solutions; provide hands on mentoring to team members through all phases of the Systems Development Life Cycle (SDLC) using Agile practices.

Qualifications:

Minimum Qualifications:

5+ years of experience in SSIS, Informatica 9.X/10.X on in large/medium scale implementations

Must have strong experience in Data Warehouse ETL design and development, methodologies, tools, processes and best practices

Experience in Finance functional areas like planning and budgeting, accounting, business intelligence, procure-to-pay, order-to-cash

Understanding of SOX controls and audits procedures

Strong experience in stellar dashboards and reports creation for C-level executives

Preferred Qualifications:

3+ years of development experience in Open Source technologies like Python, Java

Experience in Big Data processing using Apache Hadoop/Spark ecosystem applications like Hadoop, Hive, Spark, Kafka and HDFS preferable

Excellent query writing skill and communication skills

Familiarity with common API's: REST, SOAP",Manufacturing,3.4,2020-05-03,2020-06-05,FULL_TIME
